,right_touch,left_touch,right_x_N,left_x_N,right_z_N,left_z_N,A_HFL,A_GLU,A_VAS,A_SOL,A_GAS,A_TA,A_HAM,A_RF,A_L_HFL,A_L_GLU,A_L_VAS,A_L_SOL,A_L_GAS,A_L_TA,A_L_HAM,A_L_RF,theta,hip,L_hip,knee,L_knee,ankle,L_ankle
0,1.0,0.0,-12.28518828649213,0.0,775.0448273849215,0.0,0.006832393396810299,0.13883243515310575,0.0,0.31698120923728546,0.20095302669535942,0.0,0.08587769438577665,0.009933194492657726,0.0,0.0057983139295967375,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25765012555451206,0.008711999608348899,0.012772396314892465,0.17034837122409402,0.00039427347630216275,0.17206637515800904,0.0025035925259620853,-0.9285479281793586,-0.15032657515208547,-0.5232940667518415
1,1.0,0.0,-11.277203856825338,0.0,766.2922848526363,0.0,0.006832393396810299,0.12738595179763013,0.0,0.3110253963801619,0.19841374528305492,0.0,0.07735602779681752,0.009933194492657726,0.0,0.005798333457631193,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.2571187660437597,0.008703217712132194,0.012772396314892465,0.1679771973697504,-0.0036680599184351357,0.18354211548560773,0.002446172112867333,-0.9333302653949073,-0.15642782012796538,-0.5129576583986459
2,1.0,0.0,-10.410192663684114,0.0,760.2611499086162,0.0,0.006832393396810299,0.11577968894180608,0.0,0.30521890331836876,0.19593233285748887,0.0,0.06870534324139373,0.009933194492657726,0.0,0.005798231278863513,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25656489405774074,0.008694944706817693,0.012772396314892465,0.165525954089112,-0.007741212366085158,0.19482144118427416,0.002389103331389163,-0.9375174286808954,-0.16265592441033397,-0.5023546797085352
3,1.0,0.0,-9.906519609798128,0.0,717.8762171413644,0.0,0.006832393396810299,0.10406453220710321,0.0,0.29942780565825244,0.19351159975852036,0.0,0.05996224439344763,0.009933194492657726,0.0,0.005798007747116737,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25598830100553466,0.008687162400616703,0.012772396314892465,0.16299428989827738,-0.01183230861759578,0.20589979065480973,0.0023310633518926565,-0.9411240231308869,-0.16904444466337107,-0.49149055319116586
4,1.0,0.0,-8.22338489221,0.0,727.9683876677964,0.0,0.006832393396810299,0.09232428280867469,0.0,0.2936815095331916,0.1911651339452409,0.0,0.05118691890822079,0.009933194492657726,0.0,0.005797669297470701,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25538879401110937,0.008679867983583056,0.012772396314892465,0.1603825170766464,-0.015945466327719208,0.2167735380049753,0.002271591275196762,-0.9441654054909154,-0.17561657822353602,-0.48037093723399615
5,1.0,0.0,-6.983909481587158,0.0,734.7444070064382,0.0,0.006832393396810299,0.08008047497337406,0.0,0.28806251389347165,0.18890366890004087,0.0,0.04203965494669119,0.009933194492657726,0.0,0.00579720095743271,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.2547661969817484,0.008672902261018347,0.012772396314892465,0.15770068708620474,-0.020074139433221692,0.22744041521894043,0.002212003978237351,-0.9466399380008841,-0.18230372963928207,-0.46900186645253
6,1.0,0.0,-5.887208817774479,0.0,738.6102987504239,0.0,0.006832393396810299,0.06795375759531858,0.0,0.28262519763422667,0.1867313969469111,0.0,0.03296108884212179,0.009933194492657726,0.0,0.005796619591358018,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.2541203517631538,0.008666345399760295,0.012772396314892465,0.1549574806628317,-0.024214874315577402,0.23789772670780024,0.002152681902792622,-0.9485478277365836,-0.1890715141270558,-0.45738950647330506
7,1.0,0.0,-17.815064669049647,0.0,742.0853013298749,0.0,0.04424273516315791,0.0,0.0,0.27743344812923415,0.18466390362755397,0.0,0.024056925612026964,0.15433975053635418,0.0,0.005795952282361787,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25345111950235893,0.008660309517682901,0.012772396314892465,0.1521815170299814,-0.028354586267587394,0.24815691209632643,0.0020918834856470344,-0.9498959120513515,-0.19591708172085648,-0.4455408323717422
8,1.0,0.0,-23.73750806389139,0.0,740.878083336605,0.0,0.04424273516315791,0.0,0.0,0.2713300157410795,0.1822715889219895,0.0,0.015308791013217152,0.15433975053635418,0.0,0.0057952005653068295,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25275837808383916,0.008654740088687638,0.012772396314892465,0.14945522465809138,-0.032454165686312625,0.2582661759103108,0.002024328749968385,-0.9507046218828492,-0.2028821236663607,-0.4334646388321507
9,1.0,0.0,-25.72722228167037,0.0,736.7563927328931,0.0,0.04424273516315791,0.0,0.0,0.2652729302877567,0.1799081429445408,0.0,0.009490195931323608,0.15433975053635418,0.0,0.00579455046085818,0.0027181662898943804,0.0030732832368798313,0.005846032766579412,0.25204202044497553,0.008649873015248647,0.012772396314892465,0.14682110047985447,-0.036497401931085575,0.2682467632288224,0.00195036054284164,-0.9509858970887173,-0.20996564750293914,-0.4211684730082702
