,right_touch,left_touch,right_x_N,left_x_N,right_z_N,left_z_N,A_HFL,A_GLU,A_VAS,A_SOL,A_GAS,A_TA,A_HAM,A_RF,A_L_HFL,A_L_GLU,A_L_VAS,A_L_SOL,A_L_GAS,A_L_TA,A_L_HAM,A_L_RF,theta,hip,L_hip,knee,L_knee,ankle,L_ankle
27,0.0,1.0,0.0,-58.26927546997861,0.0,832.3796689497804,0.15793182860431476,0.005178146300194055,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3492256429627135,0.002499034720783937,0.023142779561884375,0.007068454131070823,0.25866073786239774,0.0,0.5541434164053547,0.10624077834915975,0.0,0.3873952684108635,0.009810599956438182,0.38269522524995186,-0.182048880847127,0.11997850428615708,-0.7066348860367297,0.005387988100112646,-0.6647885299078772,-0.17245536082171725
28,0.0,1.0,0.0,-47.201358975713845,0.0,831.7023604242597,0.15236889005582469,0.0051789376491132464,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3490300219475734,0.002481707469891785,0.023142779561884375,0.007068454131070823,0.25614894747517236,0.0,0.5706781123088523,0.10484044441689824,0.0,0.3819695175697536,0.009810599956438182,0.38053039958842033,-0.167432566111559,0.11380124170506892,-0.7240908817434193,0.005088717662147695,-0.660015731396795,-0.17561136829657445
29,0.0,1.0,0.0,-38.455744175215756,0.0,827.9872573423588,0.14641299105618816,0.0051797235921194765,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34881234811656414,0.002464214833635142,0.023142779561884375,0.007068454131070823,0.2487205558214997,0.0,0.5717179702008696,0.10283360916946649,0.0,0.3744630217833106,0.009810599956438182,0.37836512876772005,-0.1526253390297492,0.1076940997065436,-0.7411586704865767,0.004844796917896627,-0.6548952120034942,-0.17976378413142638
30,0.0,1.0,0.0,-30.582343973877173,0.0,820.2674233764553,0.14010746419064643,0.005180501825428236,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34857197289449937,0.002447951135152111,0.023142779561884375,0.007068454131070823,0.24176590320633634,0.0,0.5675171810030394,0.10080380749785366,0.0,0.36715519986827916,0.009810599956438182,0.37619276668506435,-0.1376491183404163,0.10167076213867803,-0.7578099940502802,0.004640504917365521,-0.6494256545195268,-0.18500754345380513
31,0.0,1.0,0.0,-20.760563122265694,0.0,755.7254280346116,0.13344724703536973,0.005181271310995873,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3483082722005176,0.002432764789900742,0.023142779561884375,0.007068454131070823,0.23464053258146553,0.0,0.564348575374733,0.09852571476160737,0.0,0.35977373709665483,0.009810599956438182,0.37399916185713356,-0.12253159491231706,0.09572781450497873,-0.7740178286199809,0.004463366062964492,-0.6436061924284328,-0.19128923688074842
32,0.0,1.0,0.0,-15.85416119863698,0.0,776.0965231703124,0.12644145134608611,0.005182029787038332,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3480205910753287,0.002418465727834535,0.023142779561884375,0.007068454131070823,0.2266494117630499,0.0,0.6178632014002318,0.10047088863550953,0.0,0.35200912451772076,0.009810599956438182,0.37174551711044806,-0.10731864212339322,0.08983482429604445,-0.7897613419223607,0.004302896977858398,-0.637435930307877,-0.19861810670375005
33,0.0,1.0,0.0,-12.440051983154845,0.0,794.3233180598007,0.11911023531785443,0.005182774531659791,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3477083639074794,0.002404914471247047,0.023142779561884375,0.007068454131070823,0.21636690642598794,0.0,0.6313895129192683,0.09913565328328829,0.0,0.3432254625616164,0.009810599956438182,0.3694388532619647,-0.09201994991527825,0.08400255548434499,-0.8050181236908462,0.004156304617210748,-0.6309159929796422,-0.20692805869528544
34,0.0,1.0,0.0,-8.399475691808185,0.0,802.7784919493,0.11152520456340567,0.005183500586626072,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3473710884636378,0.0023914823041449396,0.023142779561884375,0.007068454131070823,0.2031452194999697,0.0,0.6200958099492629,0.09666188873109421,0.0,0.33306885136483916,0.009810599956438182,0.3670906047374649,-0.07664248532344937,0.0782403944340706,-0.8197641662806245,0.004021111974672654,-0.6240480753632646,-0.21613202918481375
35,0.0,1.0,0.0,-3.7018603323652854,0.0,802.0051196909342,0.10369883226001775,0.005184206374906998,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3470082629106969,0.0023790510818672036,0.023142779561884375,0.007068454131070823,0.1913043145010214,0.0,0.5968511638365835,0.09396118326541342,0.0,0.32339423255436467,0.009810599956438182,0.3647032597636456,-0.06120046657548101,0.07254799832908652,-0.8339767699572677,0.0038941074713800847,-0.6168340371951947,-0.2261145196769134
36,0.0,1.0,0.0,-2.105909372766064,0.0,861.0339520424245,0.09561025574846695,0.005184891827209577,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34661939102048706,0.0023674410467821585,0.023142779561884375,0.007068454131070823,0.1800821576061006,0.0,0.5702896475106743,0.09136209314154789,0.0,0.3138998290258326,0.009810599956438182,0.3622835044672603,-0.04570541960339182,0.06692900748962702,-0.847632875704721,0.0037735516135490674,-0.6092762985388399,-0.23668658280107385
37,0.0,1.0,0.0,5.428633250774233,0.0,773.6784984088428,0.08725601233485296,0.005185556168340569,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34620394037045066,0.002356480961064404,0.023142779561884375,0.007068454131070823,0.16868953205839032,0.0,0.5519827988492798,0.08873826760289881,0.0,0.3042543275375835,0.009810599956438182,0.35982324934786214,-0.0301791777162124,0.06137116462948766,-0.8607147623695377,0.0036566508005405063,-0.6013773230242128,-0.24775674059074876
38,0.0,1.0,0.0,9.317566741630534,0.0,765.6850464869581,0.07864056865943642,0.005186198514071275,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.345761466648453,0.002346213084542507,0.023142779561884375,0.007068454131070823,0.15927075200705684,0.0,0.5359547769957749,0.08634024754396641,0.0,0.29538489537679613,0.009810599956438182,0.3572968722024216,-0.01465483440869968,0.055850139904998784,-0.8732141036805613,0.0035410043725274034,-0.5931397980173185,-0.2592856426810809
39,0.0,1.0,0.0,12.41795985787844,0.0,755.3305859925886,0.06975344467945203,0.005186818680313346,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3452915707769656,0.002336305531285465,0.023142779561884375,0.007068454131070823,0.1453620377144229,0.0,0.5148634983431959,0.08407797076789425,0.0,0.2845209085970743,0.009810599956438182,0.35470049715761065,0.0008502447445438471,0.05035999352333318,-0.8851190456759849,0.0034270821531171675,-0.5845676827749876,-0.27114070571980226
40,0.0,1.0,0.0,15.014103387622598,0.0,742.7052335178844,0.06067232626253732,0.005187413352911507,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34479384294913795,0.0023267405574212492,0.023142779561884375,0.007068454131070823,0.1309428559049806,0.0,0.4898664830807679,0.08200017860479486,0.0,0.2733067077034788,0.009810599956438182,0.3520297905275953,0.01631871806363746,0.04489259139103739,-0.8964200668475837,0.0033150817033533947,-0.575665483278573,-0.2832207540175479
41,0.0,1.0,0.0,17.13716115101513,0.0,728.5849591909116,0.051414013128370295,0.005187981966131613,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34426787604025777,0.0023176459410570102,0.023142779561884375,0.007068454131070823,0.11590993704751726,0.0,0.46772296236057376,0.08030454348415957,0.0,0.26169050887451006,0.009810599956438182,0.34928043696782435,0.03173368752328544,0.039439187207696735,-0.9071100640999951,0.00320509647534182,-0.5664382212219747,-0.29544027809543727
42,0.0,1.0,0.0,18.794121956751837,0.0,713.5341592961387,0.04199752707640642,0.005188523927730189,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3437132922639706,0.0023089927063247593,0.023142779561884375,0.007068454131070823,0.10022647814778574,0.0,0.44500964623678874,0.07861189406986022,0.0,0.24964793275356445,0.009810599956438182,0.3464487395446198,0.04707912607281946,0.03399121704510604,-0.9171841138228591,0.0030972146512386937,-0.556891407056322,-0.30772515437992637
43,0.0,1.0,0.0,19.99251447901073,0.0,698.1370488725647,0.03244308750816474,0.0051890388481111785,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34312965096742226,0.0023007581435028,0.023142779561884375,0.007068454131070823,0.0839008065523344,0.0,0.424143817110111,0.07704879072641851,0.0,0.2371738680421786,0.009810599956438182,0.34353194967043205,0.06234006673625078,0.028540593710227245,-0.9266391752028937,0.00299151543831223,-0.5470310051853046,-0.3200099456876541
44,0.0,1.0,0.0,20.74945328941063,0.0,682.9764756491454,0.02277091117415638,0.0051895265531551864,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3425166134416086,0.002292925808304804,0.023142779561884375,0.007068454131070823,0.06699408765071496,0.0,0.40603051464699863,0.07570327639868296,0.0,0.22428696014706465,0.009810599956438182,0.3405285730163112,0.07750273991677203,0.02307997380199524,-0.9354737151656044,0.002888075380612928,-0.5368633761640469,-0.33223745035256413
45,0.0,1.0,0.0,21.103251826530432,0.0,668.4587092512535,0.013000352200549167,0.005189987073318435,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34187386982939627,0.0022854818714338333,0.023142779561884375,0.007068454131070823,0.04959681333282728,0.0,0.3895903026636367,0.07452485984155066,0.0,0.21102025437611482,0.009810599956438182,0.3374385944318847,0.09255462799883166,0.01760297331932722,-0.9436872933502254,0.0027869724883794345,-0.5263952061754479,-0.3443588461249367
46,0.0,1.0,0.0,-18.3859422138738,0.0,676.9155674597405,0.0031492168359935077,0.005190420635844582,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.34120114031617527,0.0022784146295704525,0.023142779561884375,0.007068454131070823,0.031831405113295685,0.0,0.37471916493986707,0.07349550841008476,0.0,0.1974229190886356,0.009810599956438182,0.334265762785714,0.10748612523548699,0.012096794973022757,-0.9512800455672271,0.0026899146087552327,-0.5156335645241826,-0.3561842391112724
47,0.0,1.0,0.0,-25.086074270507766,0.0,668.2767746169899,0.0,0.005190827652024116,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3404981764523741,0.002271713414322528,0.023142779561884375,0.007068454131070823,0.023629647292992217,0.0,0.3612209976149407,0.07259459291754763,0.0,0.1835557083693078,0.009810599956438182,0.3310380035633391,0.12230920014956424,0.00646963088332104,-0.9582580207594228,0.002615495762759873,-0.504586733439509,-0.36603074276112735
48,0.0,1.0,0.0,-26.887119668472224,0.0,696.7155916728776,0.0,0.0051912086942083,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3397647621463345,0.00226536751623816,0.023142779561884375,0.007068454131070823,0.023629647292992217,0.0,0.34902730413837263,0.07180698906118663,0.0,0.16984763234822578,0.009810599956438182,0.3277884860128829,0.1370333047796396,0.0007170347430609236,-0.9646123139587635,0.0025641106028793377,-0.4932631301962986,-0.373843847128939
49,0.0,1.0,0.0,-24.594129605769623,0.0,705.8473830987391,0.0,0.005191565492849625,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3390007134087013,0.002259506184242253,0.023142779561884375,0.007068454131070823,0.023629647292992217,0.0,0.3381407165884883,0.07112170488607722,0.0,0.15718543620160064,0.009810599956438182,0.3245457675905913,0.15166135008348297,-0.00512819483420616,-0.9703271903690976,0.002529872969677814,-0.48167106226487666,-0.3800976811943889
50,0.0,1.0,0.0,-20.664273764543353,0.0,703.2503219421394,0.0,0.00519189994387736,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.338205875927118,0.0022540870035258503,0.023142779561884375,0.007068454131070823,0.023629647292992217,0.0,0.3284606274802406,0.07052713108963622,0.0,0.14588274009905236,0.009810599956438182,0.3213251956712155,0.16618936476635543,-0.011034345885837689,-0.975394673493956,0.002506852484468775,-0.4698186095565109,-0.3852314406250688
51,0.0,1.0,0.0,-35.60957356752084,0.0,695.6482139909505,0.0,0.005192213587053674,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3373801254086272,0.002249047599389938,0.023142779561884375,0.042205179762641265,0.0,0.0,0.3198561750823863,0.07001214054345763,0.0035189965738405826,0.13550853987505276,0.3480188806798381,0.3181671181267864,0.18063129988403304,-0.016957912151801695,-0.979818410204896,0.0024876888127498904,-0.4577148095106093,-0.38963886265801034
52,0.0,1.0,0.0,-41.28508800670957,0.0,685.6447677524345,0.0,0.005192507309189523,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3365234336177775,0.0022443058575518805,0.023142779561884375,0.042205179762641265,0.0,0.0,0.3589621374533992,0.07332023015063324,0.0,0.12566953760594812,0.3480188806798381,0.3151886676694516,0.19505188766248718,-0.022820365723921054,-0.9836189568518983,0.0024623315535403337,-0.44537113033248066,-0.39371599596029583
53,0.0,1.0,0.0,-42.18358499493213,0.0,677.8131113555362,0.0,0.005192782116017894,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.33563581972308265,0.00223992643875161,0.023142779561884375,0.042205179762641265,0.0,0.0,0.3901183541185705,0.07600184057016066,0.0,0.1192347654551312,0.3480188806798381,0.3124450060192647,0.2094737751104878,-0.028583208496362332,-0.9868021936724701,0.002428793548993652,-0.4327970393866259,-0.39771061088209475
54,0.0,1.0,0.0,-41.42574520202402,0.0,676.0041381347504,0.0,0.005193041758186521,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3347173161555143,0.0022360408859172,0.023142779561884375,0.042205179762641265,0.0,0.0,0.4110640170665721,0.07789962065584316,0.0,0.11750479611199875,0.3480188806798381,0.309960319632657,0.2238984728274519,-0.03422760565977397,-0.9893655271328647,0.0023889229263286934,-0.4200010993506852,-0.4017868513273479
55,0.0,1.0,0.0,-39.987360631855964,0.0,677.0736921110839,0.0,0.005193287743921228,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.3337679551847975,0.0022323971958525288,0.023142779561884375,0.042205179762641265,0.0,0.0,0.4224560625628251,0.07906457153673857,0.0,0.11808072610816078,0.3480188806798381,0.30774790213644027,0.23831948393235206,-0.03974195907835759,-0.9913012231044674,0.002345794154915323,-0.4069916327746626,-0.40606688829863347
56,0.0,1.0,0.0,-38.13456268398923,0.0,677.0743588049854,0.0,0.0051935198825522975,0.002085279427106679,0.009479262566809865,0.003684416266698687,0.33278781765250354,0.0022289136838509224,0.023142779561884375,0.042205179762641265,0.0,0.0,0.4251309189518555,0.0795455537249207,0.0,0.12027053212197614,0.3480188806798381,0.3058142554375134,0.2527255888411556,-0.04512089819887911,-0.9925997869446064,0.0023018544430669346,-0.3937768495285268,-0.4106206083705459
